Round,CorrectRate,IncorrectRate,UndeterRate,ActiveSensorRate,ActiveAgentRate,DeterminedSensorRate,StepMessageSize,SensorSize,CorrectSensorSizeRate,NetworkSize,FinalSteps,AverageWeight,VarWeight,SimpsonsD,BetterSimpsonD,BadCommunityCorrectRate,BadCommunityIncorrectRate,BadCommunityUndeterRate,NormalCommunityCorrectRate,NormalCommunityIncorrectRate,NormalCommunityUndeterRate,0,1
75,0.934,0.038,0.028,1000,3471,1,6928,50,0.98,1000,2000,0.825419799999999,0.03744936974796,0.1262,0.1226664,NaN,NaN,NaN,0.934,0.038,0.028,0.934,0.038
76,0.978,0.002,0.02,1000,3484,1,6934,50,0.96,1000,2000,0.826019799999999,0.03717582598796,0.043512,0.04264176,NaN,NaN,NaN,0.978,0.002,0.02,0.978,0.002
77,0.912,0.042,0.046,1000,3315,1,6767,50,0.94,1000,2000,0.8266699,0.03669887042399,0.166492,0.158833368,NaN,NaN,NaN,0.912,0.042,0.046,0.912,0.042
78,0.914,0.06,0.026,1000,3405,1,6889,50,0.94,1000,2000,0.8269599,0.03628307578199,0.161004,0.156817896,NaN,NaN,NaN,0.914,0.06,0.026,0.914,0.06
79,0.914,0.039,0.047,1000,3333,1,6761,50,0.96,1000,2000,0.827649900000002,0.03580863301999,0.163083,0.155418099,NaN,NaN,NaN,0.914,0.039,0.047,0.914,0.039
80,0.908,0,0.092,1000,3177,1,6485,50,1,1000,2000,0.8190499,0.0373961312999901,0.175536,0.159386688,NaN,NaN,NaN,0.908,0,0.092,0.908,0
81,0.27,0.572,0.158,1000,3050,0.98,6170,50,0.84,1000,2000,0.8168199,0.03827397495399,0.599916,0.505129272,NaN,NaN,NaN,0.27,0.572,0.158,0.27,0.572
82,0.963,0.008,0.029,1000,3453,1,6880,50,0.94,1000,2000,0.818279900000002,0.03754482124599,0.0725670000000002,0.0704625570000002,NaN,NaN,NaN,0.963,0.008,0.029,0.963,0.008
83,0.976,0.003,0.021,1000,3464,1,6940,50,0.94,1000,2000,0.8194599,0.03684012428199,0.047415,0.046419285,NaN,NaN,NaN,0.976,0.003,0.021,0.976,0.003
84,0.944,0.043,0.013,1000,3538,1,6976,50,0.98,1000,2000,0.8192399,0.03645419423799,0.107015,0.105623805,NaN,NaN,NaN,0.944,0.043,0.013,0.944,0.043
85,0.986,0.002,0.012,1000,3533,1,6964,50,0.96,1000,2000,0.819339899999999,0.03635315625799,0.0278,0.0274664,NaN,NaN,NaN,0.986,0.002,0.012,0.986,0.002
86,0.97,0.001,0.029,1000,3474,0.98,6879,50,0.96,1000,2000,0.8193199,0.03615132545399,0.059099,0.057385129,NaN,NaN,NaN,0.97,0.001,0.029,0.97,0.001
87,0.98,0.002,0.018,1000,3498,1,6916,50,0.96,1000,2000,0.8204299,0.03584072517599,0.0395960000000001,0.0388832720000001,NaN,NaN,NaN,0.98,0.002,0.018,0.98,0.002
88,0.398,0.494,0.108,1000,3214,1,6487,50,0.86,1000,2000,0.8206099,0.03553937401199,0.59756,0.53302352,NaN,NaN,NaN,0.398,0.494,0.108,0.398,0.494
89,0.244,0.724,0.032,1000,3489,1,6895,50,0.94,1000,2000,0.823399899999999,0.03416724466999,0.416288,0.402966784,NaN,NaN,NaN,0.244,0.724,0.032,0.244,0.724
90,0.128,0.688,0.184,1000,3035,1,5958,50,0.82,1000,2000,0.804559900000001,0.03664923930199,0.510272,0.416381952,NaN,NaN,NaN,0.128,0.688,0.184,0.128,0.688
