Round,CorrectRate,IncorrectRate,UndeterRate,ActiveSensorRate,ActiveAgentRate,DeterminedSensorRate,StepMessageSize,SensorSize,CorrectSensorSizeRate,NetworkSize,FinalSteps,AverageWeight,VarWeight,SimpsonsD,BetterSimpsonD,BadCommunityCorrectRate,BadCommunityIncorrectRate,BadCommunityUndeterRate,NormalCommunityCorrectRate,NormalCommunityIncorrectRate,NormalCommunityUndeterRate,0,1
89,0.39,0.03,0.58,200,135,1,359,5,0.8,100,2000,0.6613,0.02017256,0.847,0.35574,NaN,NaN,NaN,0.39,0.03,0.58,0.39,0.03
90,0.84,0,0.16,200,274,1,546,5,1,100,2000,0.6654,0.02006291,0.2944,0.247296,NaN,NaN,NaN,0.84,0,0.16,0.84,0
91,0.27,0.2,0.53,200,177,1,405,5,1,100,2000,0.6561,0.019448,0.8871,0.416937,NaN,NaN,NaN,0.27,0.2,0.53,0.27,0.2
92,0.72,0.06,0.22,200,270,1,506,5,1,100,2000,0.6629,0.02200816,0.478,0.37284,NaN,NaN,NaN,0.72,0.06,0.22,0.72,0.06
93,0.64,0,0.36,200,225,1,463,5,1,100,2000,0.664,0.02029179,0.5904,0.377856,NaN,NaN,NaN,0.64,0,0.36,0.64,0
94,0.19,0.2,0.61,200,148,1,370,5,1,100,2000,0.6646,0.01915475,0.9239,0.360321,NaN,NaN,NaN,0.19,0.2,0.61,0.19,0.2
95,0.13,0.02,0.85,200,49,1,252,5,1,100,2000,0.6674,0.01903971,0.9827,0.147405,NaN,NaN,NaN,0.13,0.02,0.85,0.13,0.02
96,0.08,0.43,0.49,200,191,1,424,5,1,100,2000,0.6757,0.01934264,0.8087,0.412437,NaN,NaN,NaN,0.08,0.43,0.49,0.08,0.43
97,0.79,0.07,0.14,200,292,1,547,5,1,100,2000,0.6764,0.02030131,0.371,0.31906,NaN,NaN,NaN,0.79,0.07,0.14,0.79,0.07
98,0.33,0.11,0.56,200,146,1,370,5,0.8,100,2000,0.6709,0.02182936,0.879,0.38676,NaN,NaN,NaN,0.33,0.11,0.56,0.33,0.11
99,0.12,0,0.88,200,44,1,247,5,1,100,2000,0.6672,0.01934259,0.9856,0.118272,NaN,NaN,NaN,0.12,0,0.88,0.12,0
100,0.98,0,0.02,200,323,1,595,5,1,100,2000,0.6781,0.021128,0.0396000000000001,0.0388080000000001,NaN,NaN,NaN,0.98,0,0.02,0.98,0
101,0.54,0.07,0.39,200,219,1,457,5,1,100,2000,0.6654,0.02029691,0.7035,0.429135,NaN,NaN,NaN,0.54,0.07,0.39,0.54,0.07
102,0.16,0,0.84,200,54,1,260,5,1,100,2000,0.6595,0.01873564,0.9744,0.155904,NaN,NaN,NaN,0.16,0,0.84,0.16,0
103,0.96,0,0.04,200,300,1,578,5,1,100,2000,0.673,0.02146659,0.0784,0.075264,NaN,NaN,NaN,0.96,0,0.04,0.96,0
104,0.8,0.02,0.18,200,279,1,532,5,1,100,2000,0.6722,0.02169459,0.3596,0.294872,NaN,NaN,NaN,0.8,0.02,0.18,0.8,0.02
105,0.81,0,0.19,200,274,1,541,5,1,100,2000,0.6681,0.020646,0.3439,0.278559,NaN,NaN,NaN,0.81,0,0.19,0.81,0
106,0.07,0.03,0.9,200,45,1,245,5,1,100,2000,0.6582,0.01908339,0.9942,0.09942,NaN,NaN,NaN,0.07,0.03,0.9,0.07,0.03
107,0.95,0,0.05,200,305,1,575,5,1,100,2000,0.6681,0.021208,0.0975,0.092625,NaN,NaN,NaN,0.95,0,0.05,0.95,0
108,0.86,0,0.14,200,283,1,549,5,1,100,2000,0.6699,0.01965996,0.2604,0.223944,NaN,NaN,NaN,0.86,0,0.14,0.86,0
109,0.1,0.25,0.65,200,137,1,358,5,0.8,100,2000,0.6707,0.01993564,0.9275,0.324625,NaN,NaN,NaN,0.1,0.25,0.65,0.1,0.25
110,0.11,0,0.89,200,38,1,241,5,1,100,2000,0.6631,0.018969,0.9879,0.108669,NaN,NaN,NaN,0.11,0,0.89,0.11,0
111,0.61,0.1,0.29,200,262,1,517,5,1,100,2000,0.677,0.02061339,0.6179,0.438709,NaN,NaN,NaN,0.61,0.1,0.29,0.61,0.1
112,0.71,0.15,0.14,200,287,1,549,5,1,100,2000,0.6811,0.020681,0.4734,0.407124,NaN,NaN,NaN,0.71,0.15,0.14,0.71,0.15
113,0.07,0,0.93,200,30,1,230,5,1,100,2000,0.6572,0.01915659,0.9951,0.069657,NaN,NaN,NaN,0.07,0,0.93,0.07,0
114,0.74,0.02,0.24,200,269,1,514,5,1,100,2000,0.6694,0.02108451,0.452,0.34352,NaN,NaN,NaN,0.74,0.02,0.24,0.74,0.02
115,0.63,0.22,0.15,200,276,1,538,5,1,100,2000,0.6746,0.02230675,0.5547,0.471495,NaN,NaN,NaN,0.63,0.22,0.15,0.63,0.22
116,0.82,0,0.18,200,273,1,548,5,1,100,2000,0.6647,0.02107484,0.3276,0.268632,NaN,NaN,NaN,0.82,0,0.18,0.82,0
117,0.1,0.18,0.72,200,111,1,327,5,0.8,100,2000,0.6572,0.01904659,0.9576,0.268128,NaN,NaN,NaN,0.1,0.18,0.72,0.1,0.18
118,0.67,0.14,0.19,200,287,1,533,5,1,100,2000,0.6697,0.02013584,0.5315,0.430515,NaN,NaN,NaN,0.67,0.14,0.19,0.67,0.14
119,0.62,0.25,0.13,200,284,1,544,5,1,100,2000,0.6759,0.02148436,0.5531,0.481197,NaN,NaN,NaN,0.62,0.25,0.13,0.62,0.25
120,0.71,0.01,0.28,200,248,1,503,5,0.8,100,2000,0.6594,0.01965451,0.4958,0.356976,NaN,NaN,NaN,0.71,0.01,0.28,0.71,0.01
121,0.06,0.42,0.52,200,167,1,396,5,1,100,2000,0.656400000000001,0.01912731,0.82,0.3936,NaN,NaN,NaN,0.06,0.42,0.52,0.06,0.42
122,0.15,0.25,0.6,200,133,1,348,5,1,100,2000,0.6568,0.01956611,0.915,0.366,NaN,NaN,NaN,0.15,0.25,0.6,0.15,0.25
123,0.59,0.25,0.16,200,287,1,540,5,1,100,2000,0.6617,0.01972544,0.5894,0.495096,NaN,NaN,NaN,0.59,0.25,0.16,0.59,0.25
124,0.06,0.01,0.93,200,43,1,243,5,0.8,100,2000,0.6471,0.017539,0.9963,0.0697409999999999,NaN,NaN,NaN,0.06,0.01,0.93,0.06,0.01
125,0.89,0,0.11,200,282,1,562,5,1,100,2000,0.6571,0.019325,0.2079,0.185031,NaN,NaN,NaN,0.89,0,0.11,0.89,0
126,0.08,0.28,0.64,200,144,1,368,5,0.8,100,2000,0.6602,0.02067899,0.9152,0.329472,NaN,NaN,NaN,0.08,0.28,0.64,0.08,0.28
127,0.09,0.69,0.22,200,267,1,520,5,0.8,100,2000,0.6749,0.02155696,0.5158,0.402324,NaN,NaN,NaN,0.09,0.69,0.22,0.09,0.69
128,0.63,0,0.37,200,223,1,464,5,1,100,2000,0.6567,0.01881444,0.6031,0.379953,NaN,NaN,NaN,0.63,0,0.37,0.63,0
129,0.95,0,0.05,200,304,1,579,5,1,100,2000,0.6711,0.022409,0.0975,0.092625,NaN,NaN,NaN,0.95,0,0.05,0.95,0
130,0.74,0.1,0.16,200,290,1,549,5,1,100,2000,0.6619,0.02221276,0.4424,0.371616,NaN,NaN,NaN,0.74,0.1,0.16,0.74,0.1
131,0.14,0,0.86,200,46,1,251,5,1,100,2000,0.6543,0.02032436,0.9804,0.137256,NaN,NaN,NaN,0.14,0,0.86,0.14,0
132,0.97,0,0.03,200,299,1,582,5,1,100,2000,0.6675,0.02196724,0.0591,0.057327,NaN,NaN,NaN,0.97,0,0.03,0.97,0
133,0.95,0,0.05,200,305,1,572,5,1,100,2000,0.665,0.02272699,0.0975,0.092625,NaN,NaN,NaN,0.95,0,0.05,0.95,0
134,0.67,0.09,0.24,200,255,1,498,5,1,100,2000,0.6649,0.02328296,0.543,0.41268,NaN,NaN,NaN,0.67,0.09,0.24,0.67,0.09
135,0.09,0.23,0.68,200,122,1,343,5,1,100,2000,0.6434,0.01995611,0.939,0.30048,NaN,NaN,NaN,0.09,0.23,0.68,0.09,0.23
136,0.14,0.46,0.4,200,217,1,451,5,1,100,2000,0.6509,0.02115736,0.7688,0.46128,NaN,NaN,NaN,0.14,0.46,0.4,0.14,0.46
137,0.18,0.02,0.8,200,71,1,277,5,1,100,2000,0.6566,0.02141075,0.9672,0.19344,NaN,NaN,NaN,0.18,0.02,0.8,0.18,0.02
138,0.66,0.1,0.24,200,248,1,501,5,1,100,2000,0.6618,0.02180411,0.5544,0.421344,NaN,NaN,NaN,0.66,0.1,0.24,0.66,0.1
139,0.11,0,0.89,200,42,1,243,5,1,100,2000,0.6495,0.01954164,0.9879,0.108669,NaN,NaN,NaN,0.11,0,0.89,0.11,0
140,0.87,0,0.13,200,281,1,547,5,1,100,2000,0.6658,0.02214251,0.2431,0.211497,NaN,NaN,NaN,0.87,0,0.13,0.87,0
141,0.11,0.5,0.39,200,214,1,458,5,1,100,2000,0.669,0.02391979,0.7379,0.450119,NaN,NaN,NaN,0.11,0.5,0.39,0.11,0.5
142,0.09,0.1,0.81,200,76,1,278,5,1,100,2000,0.659,0.02149779,0.9819,0.186561,NaN,NaN,NaN,0.09,0.1,0.81,0.09,0.1
143,0.82,0,0.18,200,269,1,527,5,1,100,2000,0.6692,0.02240619,0.3276,0.268632,NaN,NaN,NaN,0.82,0,0.18,0.82,0
144,0.13,0.63,0.24,200,268,1,527,5,0.8,100,2000,0.6684,0.02152611,0.5862,0.445512,NaN,NaN,NaN,0.13,0.63,0.24,0.13,0.63
145,0.64,0.24,0.12,200,297,1,559,5,1,100,2000,0.664,0.02221579,0.5328,0.468864,NaN,NaN,NaN,0.64,0.24,0.12,0.64,0.24
146,0.09,0.06,0.85,200,64,1,270,5,1,100,2000,0.653,0.01893259,0.9883,0.148245,NaN,NaN,NaN,0.09,0.06,0.85,0.09,0.06
147,0.21,0.01,0.78,200,76,1,284,5,1,100,2000,0.6699,0.02148796,0.9558,0.210276,NaN,NaN,NaN,0.21,0.01,0.78,0.21,0.01
148,0.69,0.17,0.14,200,297,1,550,5,1,100,2000,0.6753,0.02198896,0.495,0.4257,NaN,NaN,NaN,0.69,0.17,0.14,0.69,0.17
149,0.7,0.24,0.06,200,299,1,568,5,1,100,2000,0.6868,0.02354411,0.4524,0.425256,NaN,NaN,NaN,0.7,0.24,0.06,0.7,0.24
150,0.07,0.54,0.39,200,215,1,452,5,1,100,2000,0.6667,0.02281444,0.7035,0.429135,NaN,NaN,NaN,0.07,0.54,0.39,0.07,0.54
151,0.34,0.21,0.45,200,217,1,455,5,1,100,2000,0.6655,0.02198684,0.8403,0.462165,NaN,NaN,NaN,0.34,0.21,0.45,0.34,0.21
152,0.59,0.04,0.37,200,214,1,447,5,1,100,2000,0.664,0.02049979,0.6503,0.409689,NaN,NaN,NaN,0.59,0.04,0.37,0.59,0.04
153,0.08,0.03,0.89,200,49,1,249,5,1,100,2000,0.6626,0.02042475,0.9927,0.109197,NaN,NaN,NaN,0.08,0.03,0.89,0.08,0.03
154,0.04,0.81,0.15,200,296,1,555,5,0.8,100,2000,0.6752,0.02167899,0.3423,0.290955,NaN,NaN,NaN,0.04,0.81,0.15,0.04,0.81
155,0.66,0.02,0.32,200,223,1,477,5,1,100,2000,0.6692,0.02143419,0.564,0.38352,NaN,NaN,NaN,0.66,0.02,0.32,0.66,0.02
156,0.92,0,0.08,200,297,1,563,5,1,100,2000,0.6709,0.02182336,0.1536,0.141312,NaN,NaN,NaN,0.92,0,0.08,0.92,0
157,0.06,0.5,0.44,200,194,1,434,5,0.8,100,2000,0.6551,0.020029,0.7464,0.417984,NaN,NaN,NaN,0.06,0.5,0.44,0.06,0.5
158,0.18,0.13,0.69,200,115,1,327,5,1,100,2000,0.6539,0.01986556,0.9507,0.294717,NaN,NaN,NaN,0.18,0.13,0.69,0.18,0.13
159,0.25,0,0.75,200,89,1,296,5,1,100,2000,0.6651,0.019655,0.9375,0.234375,NaN,NaN,NaN,0.25,0,0.75,0.25,0
